Iteration,Custom Metrics
536,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
537,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
538,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
539,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
540,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
541,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
542,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
543,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
544,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
545,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
546,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
547,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
548,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
549,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
550,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
551,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
552,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
553,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
554,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
555,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
556,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
557,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
558,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
559,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
560,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
561,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
562,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
563,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
564,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
565,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
566,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
567,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
568,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
569,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
570,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
571,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
572,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
573,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
574,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
575,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
576,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
577,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
578,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
579,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}}"
580,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
581,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
582,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
583,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
584,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
585,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
586,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
587,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
588,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
589,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
590,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
591,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
592,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
593,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
594,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
595,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
596,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
597,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
598,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
599,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
600,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
601,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
602,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
603,"{'agent-0': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-1': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-2': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}, 'agent-3': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 0}, 'agent-4': {'num_collected': 0, 'time_waited': 1, 'num_cleaned': 1}}"
